Station,Date_wthr,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day_wthr,month_wthr,year_wthr,CodeSum_lb,Tmax:Tmin:Sunst,Tavg:WB,Hot_wet,DP:Tmin,P:sea:WB,T_diff,Dry,Dry_Wet_Diff,month_cat,DewPoint:Sunrise
1,2008-05-21,66.0,41.0,54.0,36,46.0,11.0,0.0,426.0,1910.0, ,0.0,0.0,0.0,29.0,29.7,7.2,32,9.2,21,5,2008,0,47750.0,2484.0,0.0,1476.0,44.91582491582491,1,0,1,1,15336.0
2,2008-05-21,65.0,45.0,55.0,36,46.0,10.0,0.0,426.0,1910.0, ,0.0,0.0,0.0,29.05,29.7,6.8,33,8.8,21,5,2008,0,38200.0,2530.0,0.0,1620.0,44.99326599326599,0,0,1,1,15336.0
1,2008-05-22,59.0,45.0,52.0,38,45.0,13.0,0.0,425.0,1911.0, ,0.0,0.0,0.0,29.24,29.94,8.8,5,9.8,22,5,2008,0,26754.0,2340.0,0.0,1710.0,43.947895791583164,0,0,1,1,16150.0
2,2008-05-22,56.0,47.0,52.0,38,45.0,13.0,0.0,425.0,1911.0, ,0.0,0.0,0.0,29.29,29.93,10.5,5,11.2,22,5,2008,0,17199.0,2340.0,0.0,1786.0,44.037754761109255,0,0,1,1,16150.0
1,2008-05-23,57.0,46.0,52.0,39,45.0,13.0,0.0,425.0,1912.0, ,0.0,0.0,0.0,29.41,30.12,10.7,3,10.9,23,5,2008,0,21032.0,2340.0,0.0,1794.0,43.939243027888445,0,0,1,1,16575.0
2,2008-05-23,59.0,48.0,54.0,40,46.0,11.0,0.0,425.0,1912.0, ,0.0,0.0,0.0,29.47,30.11,10.4,3,10.7,23,5,2008,0,21032.0,2484.0,0.0,1920.0,45.02225174360677,0,0,1,1,17000.0
1,2008-05-24,67.0,40.0,54.0,40,48.0,11.0,0.0,424.0,1913.0, ,0.0,0.0,0.0,29.44,30.18,7.4,7,8.4,24,5,2008,0,51651.0,2592.0,0.0,1600.0,46.82306163021869,1,0,1,1,16960.0
2,2008-05-24,68.0,44.0,56.0,38,48.0,9.0,0.0,424.0,1913.0, ,0.0,0.0,0.0,29.51,30.17,6.9,7,7.4,24,5,2008,0,45912.0,2688.0,0.0,1672.0,46.949950281736825,1,0,1,1,16112.0
1,2008-05-25,78.0,44.0,61.0,50,57.0,4.0,0.0,423.0,1914.0,TSRA,0.0,0.0,0.01,29.18,29.93,10.3,18,11.9,25,5,2008,72,65076.0,3477.0,0.78,2200.0,55.57166722352155,1,1,1,1,21150.0
2,2008-05-25,78.0,51.0,65.0,48,57.0,0.0,0.0,423.0,1914.0, ,0.0,0.0,0.0,29.26,29.93,11.1,17,12.4,25,5,2008,0,51678.0,3705.0,0.0,2448.0,55.724022719679255,1,1,1,1,20304.0
1,2008-05-26,81.0,47.0,64.0,60,64.0,1.0,0.0,422.0,1915.0,TSRA RA BR,0.0,0.0,0.48,29.11,29.81,6.2,25,11.8,26,5,2008,84,65110.0,4096.0,38.879999999999995,2820.0,62.49714860784972,1,1,0,1,25320.0
2,2008-05-26,84.0,53.0,69.0,60,65.0,0.0,4.0,422.0,1915.0,TS TSRA RA HZ,0.0,0.0,0.0,29.17,29.8,7.3,24,12.0,26,5,2008,69,59365.0,4485.0,0.0,3180.0,63.625838926174495,1,1,0,1,25320.0
1,2008-05-27,50.0,42.0,46.0,35,42.0,19.0,0.0,422.0,1916.0, ,0.0,0.0,0.0,29.5,30.19,19.2,3,19.3,27,5,2008,0,15328.0,1932.0,0.0,1470.0,41.040079496522026,0,0,1,1,14770.0
2,2008-05-27,53.0,45.0,49.0,36,43.0,16.0,0.0,422.0,1916.0,RA,0.0,0.0,0.01,29.54,30.18,18.0,2,17.4,27,5,2008,23,15328.0,2107.0,0.53,1620.0,42.08813783962889,0,0,1,1,15192.0
1,2008-05-28,62.0,43.0,53.0,32,43.0,12.0,0.0,421.0,1916.0, ,0.0,0.0,0.0,29.6,30.34,8.2,6,8.7,28,5,2008,0,36404.0,2279.0,0.0,1376.0,41.951219512195124,0,0,1,1,13472.0
2,2008-05-28,61.0,45.0,53.0,35,44.0,12.0,0.0,421.0,1916.0, ,0.0,0.0,0.0,29.66,30.33,7.8,7,8.5,28,5,2008,0,30656.0,2332.0,0.0,1575.0,43.02802505769865,0,0,1,1,14735.0
1,2008-05-29,67.0,42.0,55.0,37,47.0,10.0,0.0,421.0,1917.0,RA,0.0,0.0,0.01,29.39,30.16,3.5,11,4.2,29,5,2008,23,47925.0,2585.0,0.67,1554.0,45.800066312997345,1,0,1,1,15577.0
2,2008-05-29,68.0,45.0,57.0,38,48.0,8.0,0.0,421.0,1917.0,RA,0.0,0.0,0.08,29.46,30.17,2.2,10,3.8,29,5,2008,23,44091.0,2736.0,5.44,1710.0,46.87040106065628,1,0,1,1,15998.0
1,2008-05-30,77.0,55.0,66.0,59,62.0,0.0,1.0,420.0,1918.0,TSRA RA BR,0.0,0.0,0.4,29.03,29.79,8.4,21,10.4,30,5,2008,84,42196.0,4092.0,30.8,3245.0,60.41826116146358,1,1,0,1,24780.0
2,2008-05-30,77.0,58.0,68.0,60,63.0,0.0,3.0,420.0,1918.0,TS RA BR,0.0,0.0,0.3,29.09,29.79,9.4,20,10.7,30,5,2008,54,36442.0,4284.0,23.099999999999998,3480.0,61.51963746223565,0,1,0,1,25200.0
1,2008-05-31,79.0,59.0,69.0,56,62.0,0.0,4.0,420.0,1919.0, ,0.0,0.0,0.0,29.1,29.8,10.8,28,11.9,31,5,2008,0,38380.0,4278.0,0.0,3304.0,60.54362416107382,0,1,1,1,23520.0
2,2008-05-31,79.0,60.0,70.0,56,62.0,0.0,5.0,420.0,1919.0, ,0.0,0.0,0.0,29.15,29.79,11.1,28,12.3,31,5,2008,0,36461.0,4340.0,0.0,3360.0,60.66800939912722,0,1,1,1,23520.0
1,2008-06-01,74.0,53.0,64.0,47,55.0,1.0,0.0,419.0,1920.0, ,0.0,0.0,0.0,29.23,29.95,4.6,10,5.4,1,6,2008,0,40320.0,3520.0,0.0,2491.0,53.67779632721202,0,1,1,1,19693.0
2,2008-06-01,71.0,56.0,64.0,46,55.0,1.0,0.0,419.0,1920.0, ,0.0,0.0,0.0,29.29,29.94,5.6,8,5.9,1,6,2008,0,28800.0,3520.0,0.0,2576.0,53.80594522378089,0,1,1,1,19274.0
1,2008-06-02,86.0,56.0,71.0,52,60.0,0.0,6.0,419.0,1920.0,RA,0.0,0.0,0.01,29.16,29.89,1.9,8,4.8,2,6,2008,23,57600.0,4260.0,0.86,2912.0,58.53462696554031,1,1,1,1,21788.0
2,2008-06-02,85.0,61.0,73.0,53,61.0,0.0,8.0,419.0,1920.0, ,0.0,0.0,0.0,29.21,29.87,1.7,13,5.7,2,6,2008,0,46080.0,4453.0,0.0,3233.0,59.65215935721459,1,1,1,1,22207.0
1,2008-06-03,69.0,55.0,62.0,55,57.0,3.0,0.0,418.0,1921.0,TSRA RA FG+ FG BR,0.0,0.0,0.52,28.97,29.69,7.3,4,9.2,3,6,2008,92,26894.0,3534.0,35.88,3025.0,55.61771640282923,0,1,0,1,22990.0
2,2008-06-03,74.0,57.0,66.0,58,60.0,0.0,1.0,418.0,1921.0,RA BR HZ,0.0,0.0,0.92,29.02,29.67,5.2,3,6.7,3,6,2008,27,32657.0,3960.0,68.08,3306.0,58.685540950455,0,1,0,1,24244.0
1,2008-06-04,78.0,54.0,66.0,59,61.0,0.0,1.0,418.0,1922.0,TSRA DZ FG+ FG BR HZ,0.0,0.0,0.01,28.9,29.62,4.5,4,5.2,4,6,2008,79,46128.0,4026.0,0.78,3186.0,59.517218095881155,1,1,0,1,24662.0
2,2008-06-04,78.0,59.0,69.0,61,64.0,0.0,4.0,418.0,1922.0,TS TSRA BR HZ,0.0,0.0,0.02,28.95,29.6,3.1,5,4.3,4,6,2008,59,36518.0,4416.0,1.56,3599.0,62.59459459459459,0,1,0,1,25498.0
1,2008-06-05,87.0,60.0,74.0,68,71.0,0.0,9.0,417.0,1923.0,TSRA BR,0.0,0.0,0.64,29.0,29.7,11.5,20,14.0,5,6,2008,73,51921.0,5254.0,55.68,4080.0,69.32659932659932,1,1,0,1,28356.0
2,2008-06-05,88.0,68.0,78.0,69,72.0,0.0,13.0,417.0,1923.0,TSRA,0.0,0.0,0.22,29.06,29.69,13.2,20,13.8,5,6,2008,72,38460.0,5616.0,19.36,4692.0,70.47221286628493,0,1,0,1,28773.0
1,2008-06-06,87.0,73.0,80.0,68,72.0,0.0,15.0,417.0,1923.0,RA,0.0,0.0,0.01,29.07,29.76,21.1,20,21.5,6,6,2008,23,26922.0,5760.0,0.87,4964.0,70.33064516129032,0,1,0,1,28356.0
2,2008-06-06,86.0,73.0,80.0,69,72.0,0.0,15.0,417.0,1923.0,RA,0.0,0.0,0.03,29.14,29.75,19.2,20,19.5,6,6,2008,23,24999.0,5760.0,2.58,5037.0,70.5236974789916,0,1,0,1,28773.0
1,2008-06-07,85.0,69.0,77.0,71,73.0,0.0,12.0,417.0,1924.0,TS RA BR,0.0,0.0,0.11,29.16,29.86,12.5,19,13.2,7,6,2008,54,30784.0,5621.0,9.35,4899.0,71.2886805090422,0,1,0,1,29607.0
2,2008-06-07,84.0,72.0,78.0,71,73.0,0.0,13.0,417.0,1924.0,TS BR,0.0,0.0,0.07,29.23,29.85,11.8,19,12.4,7,6,2008,50,23088.0,5694.0,5.880000000000001,5112.0,71.48375209380235,0,1,0,1,29607.0
1,2008-06-08,85.0,64.0,75.0,68,70.0,0.0,10.0,417.0,1925.0,TS TSRA RA,0.0,0.0,1.24,29.11,29.81,6.5,18,12.2,8,6,2008,62,40425.0,5250.0,105.4,4352.0,68.35625628983563,0,1,0,1,28356.0
2,2008-06-08,87.0,65.0,76.0,69,71.0,0.0,11.0,417.0,1925.0,RA BR SQ,0.0,0.0,1.31,29.18,29.8,4.2,19,11.5,8,6,2008,31,42350.0,5396.0,113.97,4485.0,69.5228187919463,1,1,0,1,28773.0
1,2008-06-09,74.0,65.0,70.0,64,66.0,0.0,5.0,416.0,1925.0,RA BR,0.0,0.0,0.14,29.1,29.82,6.3,22,7.7,9,6,2008,25,17325.0,4620.0,10.360000000000001,4160.0,64.40643863179075,0,1,0,1,26624.0
2,2008-06-09,74.0,65.0,70.0,64,66.0,0.0,5.0,416.0,1925.0,RA DZ,0.0,0.0,0.21,29.17,29.8,6.5,23,8.8,9,6,2008,34,17325.0,4620.0,15.54,4160.0,64.60469798657718,0,1,0,1,26624.0
1,2008-06-10,79.0,59.0,69.0,56,61.0,0.0,4.0,416.0,1926.0,RA,0.0,0.0,0.01,29.18,29.89,8.8,25,9.6,10,6,2008,23,38520.0,4209.0,0.79,3304.0,59.55102040816326,0,1,0,1,23296.0
2,2008-06-10,80.0,60.0,70.0,56,63.0,0.0,5.0,416.0,1926.0,RA,0.0,0.0,0.01,29.25,29.88,9.3,25,10.4,10,6,2008,23,38520.0,4410.0,0.8,3360.0,61.67168674698796,0,1,1,1,23296.0
1,2008-06-11,86.0,61.0,74.0,56,64.0,0.0,9.0,416.0,1926.0, ,0.0,0.0,0.0,29.28,29.99,8.9,18,10.0,11,6,2008,0,48150.0,4736.0,0.0,3416.0,62.48482827609204,1,1,1,1,23296.0
2,2008-06-11,86.0,66.0,76.0,55,64.0,0.0,11.0,416.0,1926.0, ,0.0,0.0,0.0,29.34,29.97,9.4,18,10.4,11,6,2008,0,38520.0,4864.0,0.0,3630.0,62.65465465465466,0,1,1,1,22880.0
1,2008-06-12,91.0,73.0,82.0,63,69.0,0.0,17.0,416.0,1927.0, ,0.0,0.0,0.0,29.2,29.9,16.1,18,16.3,12,6,2008,0,34686.0,5658.0,0.0,4599.0,67.38461538461539,0,1,1,1,26208.0
2,2008-06-12,91.0,73.0,82.0,63,70.0,0.0,17.0,416.0,1927.0, ,0.0,0.0,0.0,29.26,29.89,14.8,18,15.1,12,6,2008,0,34686.0,5740.0,0.0,4599.0,68.52459016393443,0,1,1,1,26208.0
1,2008-06-13,82.0,65.0,74.0,62,66.0,0.0,9.0,416.0,1927.0,TSRA RA BR,0.0,0.0,0.39,29.21,29.92,8.9,22,9.9,13,6,2008,84,32759.0,4884.0,31.98,4030.0,64.43382352941175,0,1,0,1,25792.0
2,2008-06-13,82.0,66.0,74.0,63,66.0,0.0,9.0,416.0,1927.0,TS TSRA RA,0.0,0.0,0.19,29.28,29.91,9.6,23,10.8,13,6,2008,62,30832.0,4884.0,15.58,4158.0,64.6098294884654,0,1,0,1,26208.0
1,2008-06-14,84.0,59.0,72.0,53,61.0,0.0,7.0,416.0,1928.0, ,0.0,0.0,0.0,29.23,29.94,8.3,24,8.8,14,6,2008,0,48200.0,4392.0,0.0,3127.0,59.55344021376086,1,1,1,1,22048.0
2,2008-06-14,84.0,61.0,73.0,52,62.0,0.0,8.0,416.0,1928.0, ,0.0,0.0,0.0,29.29,29.92,8.7,24,9.3,14,6,2008,0,44344.0,4526.0,0.0,3172.0,60.694518716577534,1,1,1,1,21632.0
1,2008-06-15,81.0,61.0,71.0,60,64.0,0.0,6.0,416.0,1928.0,RA,0.0,0.0,0.18,29.15,29.84,8.1,24,9.8,15,6,2008,23,38560.0,4544.0,14.58,3660.0,62.520107238605895,0,1,0,1,24960.0
2,2008-06-15,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,1928.0,TSRA RA BR,0.0,0.0,0.29,29.23,29.83,8.4,24,9.7,15,6,2008,84,42416.0,4544.0,23.779999999999998,3600.0,62.7127053302045,1,1,0,1,24960.0
1,2008-06-16,72.0,59.0,66.0,49,57.0,0.0,1.0,416.0,1929.0, ,0.0,0.0,0.0,29.2,29.91,10.7,31,11.2,16,6,2008,0,25077.0,3762.0,0.0,2891.0,55.6469408224674,0,1,1,1,20384.0
2,2008-06-16,74.0,60.0,67.0,49,57.0,0.0,2.0,416.0,1929.0, ,0.0,0.0,0.0,29.25,29.89,10.8,31,11.5,16,6,2008,0,27006.0,3819.0,0.0,2940.0,55.77952492472399,0,1,1,1,20384.0
1,2008-06-17,76.0,55.0,66.0,46,55.0,0.0,1.0,416.0,1929.0, ,0.0,0.0,0.0,29.26,29.97,10.7,30,11.2,17,6,2008,0,40509.0,3630.0,0.0,2530.0,53.69703036369704,0,1,1,1,19136.0
2,2008-06-17,76.0,56.0,66.0,46,55.0,0.0,1.0,416.0,1929.0, ,0.0,0.0,0.0,29.32,29.96,10.2,30,10.8,17,6,2008,0,38580.0,3630.0,0.0,2576.0,53.82510013351135,0,1,1,1,19136.0
1,2008-06-18,77.0,56.0,67.0,48,56.0,0.0,2.0,416.0,1929.0, ,0.0,0.0,0.0,29.21,29.92,4.8,3,7.3,18,6,2008,0,40509.0,3752.0,0.0,2688.0,54.6711229946524,0,1,1,1,19968.0
2,2008-06-18,75.0,58.0,67.0,49,56.0,0.0,2.0,416.0,1929.0, ,0.0,0.0,0.0,29.26,29.91,5.0,5,7.5,18,6,2008,0,32793.0,3752.0,0.0,2842.0,54.78301571380809,0,1,1,1,20384.0
1,2008-06-19,81.0,52.0,67.0,46,56.0,0.0,2.0,416.0,1930.0, ,0.0,0.0,0.0,29.21,29.93,1.8,25,5.1,19,6,2008,0,55970.0,3752.0,0.0,2392.0,54.65285666555296,1,1,1,1,19136.0
2,2008-06-19,80.0,55.0,68.0,47,57.0,0.0,3.0,416.0,1930.0, ,0.0,0.0,0.0,29.27,29.92,1.5,14,5.4,19,6,2008,0,48250.0,3876.0,0.0,2585.0,55.76169786096256,1,1,1,1,19552.0
1,2008-06-20,82.0,58.0,70.0,53,60.0,0.0,5.0,416.0,1930.0,TSRA RA,0.0,0.0,0.09,29.25,29.96,6.7,22,7.9,20,6,2008,83,46320.0,4200.0,7.38,3074.0,58.5781041388518,1,1,1,1,22048.0
2,2008-06-20,83.0,60.0,72.0,52,59.0,0.0,7.0,416.0,1930.0,RA,0.0,0.0,0.04,29.3,29.95,6.5,23,7.2,20,6,2008,23,44390.0,4248.0,3.3200000000000003,3120.0,57.7195325542571,1,1,1,1,21632.0
1,2008-06-21,82.0,61.0,72.0,52,61.0,0.0,7.0,416.0,1930.0, ,0.0,0.0,0.01,29.24,29.95,7.1,29,7.8,21,6,2008,0,40530.0,4392.0,0.8200000000000001,3172.0,59.55392320534224,0,1,1,1,21632.0
2,2008-06-21,83.0,62.0,73.0,53,61.0,0.0,8.0,416.0,1930.0,RA,0.0,0.0,0.01,29.29,29.93,5.6,29,6.9,21,6,2008,23,40530.0,4453.0,0.8300000000000001,3286.0,59.69562312061476,0,1,1,1,22048.0
1,2008-06-22,82.0,57.0,70.0,52,59.0,0.0,5.0,417.0,1931.0,TS TSRA,0.0,0.0,0.16,29.18,29.89,2.9,31,5.1,22,6,2008,57,48275.0,4130.0,13.120000000000001,2964.0,57.598527935764466,1,1,1,1,21684.0
2,2008-06-22,81.0,61.0,71.0,53,60.0,0.0,6.0,417.0,1931.0,RA,0.0,0.0,0.02,29.23,29.87,1.5,34,4.4,22,6,2008,23,38620.0,4260.0,1.62,3233.0,58.7144291931704,0,1,1,1,22101.0
1,2008-06-23,77.0,56.0,67.0,54,59.0,0.0,2.0,417.0,1931.0, ,0.0,0.0,0.0,29.33,30.04,3.9,4,6.4,23,6,2008,0,40551.0,3953.0,0.0,3024.0,57.60552596537949,0,1,0,1,22518.0
2,2008-06-23,76.0,57.0,67.0,54,59.0,0.0,2.0,417.0,1931.0, ,0.0,0.0,0.0,29.38,30.03,3.8,3,6.4,23,6,2008,0,36689.0,3953.0,0.0,3078.0,57.72294372294372,0,1,0,1,22518.0
1,2008-06-24,82.0,55.0,69.0,53,60.0,0.0,4.0,417.0,1931.0, ,0.0,0.0,0.0,29.44,30.15,5.1,18,5.8,24,6,2008,0,52137.0,4140.0,0.0,2915.0,58.58706467661692,1,1,1,1,22101.0
2,2008-06-24,82.0,57.0,70.0,52,60.0,0.0,5.0,417.0,1931.0, ,0.0,0.0,0.0,29.49,30.13,4.3,18,5.4,24,6,2008,0,48275.0,4200.0,0.0,2964.0,58.7255227348158,1,1,1,1,21684.0
1,2008-06-25,79.0,66.0,73.0,64,67.0,0.0,8.0,417.0,1931.0,RA,0.0,0.0,0.08,29.28,29.99,8.0,22,9.3,25,6,2008,23,25103.0,4891.0,6.32,4224.0,65.41380460153385,0,1,0,1,26688.0
2,2008-06-25,79.0,67.0,73.0,65,68.0,0.0,8.0,417.0,1931.0,RA BR,0.0,0.0,0.11,29.34,29.98,7.5,21,8.5,25,6,2008,25,23172.0,4964.0,8.69,4355.0,66.54836557705137,0,1,0,1,27105.0
1,2008-06-26,86.0,70.0,78.0,66,70.0,0.0,13.0,418.0,1931.0,BR,0.0,0.0,0.0,29.15,29.86,6.3,26,7.3,26,6,2008,2,30896.0,5460.0,0.0,4620.0,68.33556597454789,0,1,0,1,27588.0
2,2008-06-26,87.0,71.0,79.0,67,71.0,0.0,14.0,418.0,1931.0,BR,0.0,0.0,0.0,29.21,29.84,6.8,25,7.8,26,6,2008,2,30896.0,5609.0,0.0,4757.0,69.5010053619303,0,1,0,1,28006.0
1,2008-06-27,84.0,66.0,75.0,67,70.0,0.0,10.0,418.0,1931.0,RA,0.0,0.0,0.01,29.05,29.76,6.7,22,7.4,27,6,2008,23,34758.0,5250.0,0.84,4422.0,68.32997311827957,0,1,0,1,28006.0
2,2008-06-27,85.0,69.0,77.0,67,70.0,0.0,12.0,418.0,1931.0,RA,0.0,0.0,0.01,29.11,29.74,8.3,21,9.1,27,6,2008,23,30896.0,5390.0,0.85,4623.0,68.51714862138535,0,1,0,1,28006.0
1,2008-06-28,83.0,64.0,74.0,55,63.0,0.0,9.0,419.0,1931.0,TSRA HZ,0.0,0.0,0.04,28.98,29.69,12.1,25,13.2,28,6,2008,82,36689.0,4662.0,3.3200000000000003,3520.0,61.49343213203098,0,1,1,1,23045.0
2,2008-06-28,84.0,66.0,75.0,55,63.0,0.0,10.0,419.0,1931.0,RA,0.0,0.0,0.01,29.05,29.68,13.3,26,14.5,28,6,2008,23,34758.0,4725.0,0.84,3630.0,61.66273584905661,0,1,1,1,23045.0
1,2008-06-29,75.0,60.0,68.0,58,61.0,0.0,3.0,419.0,1931.0,RA BR,0.0,0.0,0.58,29.08,29.77,7.3,31,9.7,29,6,2008,25,28965.0,4148.0,43.5,3480.0,59.586160564326505,0,1,0,1,24302.0
2,2008-06-29,77.0,61.0,69.0,58,61.0,0.0,4.0,419.0,1931.0,RA BR,0.0,0.0,0.22,29.13,29.75,7.9,30,10.1,29,6,2008,25,30896.0,4209.0,16.94,3538.0,59.728739495798315,0,1,0,1,24302.0
1,2008-06-30,80.0,59.0,70.0,50,58.0,0.0,5.0,419.0,1931.0, ,0.0,0.0,0.0,29.28,29.98,6.0,34,9.6,30,6,2008,0,40551.0,4060.0,0.0,2950.0,56.645763842561706,0,1,1,1,20950.0
2,2008-06-30,81.0,59.0,70.0,49,58.0,0.0,5.0,419.0,1931.0, ,0.0,0.0,0.0,29.34,29.96,5.5,35,9.1,30,6,2008,0,42482.0,4060.0,0.0,2891.0,56.799732977303066,1,1,1,1,20531.0
1,2008-07-01,83.0,58.0,71.0,51,60.0,0.0,6.0,420.0,1931.0, ,0.0,0.0,0.0,29.24,29.97,8.1,24,8.0,1,7,2008,0,48275.0,4260.0,0.0,2958.0,58.53853853853854,1,1,1,1,21420.0
2,2008-07-01,84.0,57.0,71.0,50,60.0,0.0,6.0,420.0,1931.0, ,0.0,0.0,0.0,29.3,29.95,8.2,23,8.3,1,7,2008,0,52137.0,4260.0,0.0,2850.0,58.69782971619366,1,1,1,1,21000.0
1,2008-07-02,87.0,63.0,75.0,62,66.0,0.0,10.0,420.0,1931.0,TS RA BR,0.0,0.0,0.2,29.09,29.79,8.7,23,13.2,2,7,2008,54,46344.0,4950.0,17.400000000000002,3906.0,64.4491440080564,1,1,0,1,26040.0
2,2008-07-02,89.0,63.0,76.0,62,67.0,0.0,11.0,420.0,1931.0,RA,0.0,0.0,0.12,29.14,29.78,7.4,24,11.7,2,7,2008,23,50206.0,5092.0,10.68,3906.0,65.56010745466756,1,1,0,1,26040.0
1,2008-07-03,71.0,55.0,63.0,51,57.0,2.0,0.0,421.0,1931.0, ,0.0,0.0,0.01,29.34,30.04,11.6,3,12.0,3,7,2008,0,30896.0,3591.0,0.71,2805.0,55.67177097203729,0,1,1,1,21471.0
2,2008-07-03,71.0,59.0,65.0,51,57.0,0.0,0.0,421.0,1931.0, ,0.0,0.0,0.01,29.39,30.01,13.3,3,13.5,3,7,2008,0,23172.0,3705.0,0.71,3009.0,55.82239253582139,0,1,1,1,21471.0
1,2008-07-04,76.0,52.0,64.0,50,57.0,1.0,0.0,422.0,1930.0, ,0.0,0.0,0.0,29.35,30.06,6.0,5,6.6,4,7,2008,0,46320.0,3648.0,0.0,2600.0,55.65369261477046,1,1,1,1,21100.0
2,2008-07-04,75.0,58.0,67.0,50,58.0,0.0,2.0,422.0,1930.0, ,0.0,0.0,0.0,29.4,30.05,6.5,6,7.5,4,7,2008,0,32810.0,3886.0,0.0,2900.0,56.74542429284525,0,1,1,1,21100.0
1,2008-07-05,80.0,54.0,67.0,52,59.0,0.0,2.0,422.0,1930.0, ,0.0,0.0,0.0,29.31,30.03,4.6,7,7.0,5,7,2008,0,50180.0,3953.0,0.0,2808.0,57.58541458541458,1,1,1,1,21944.0
2,2008-07-05,79.0,57.0,68.0,52,60.0,0.0,3.0,422.0,1930.0, ,0.0,0.0,0.0,29.36,30.01,4.7,10,5.7,5,7,2008,0,42460.0,4080.0,0.0,2964.0,58.70043318893702,1,1,1,1,21944.0
1,2008-07-06,87.0,59.0,73.0,57,65.0,0.0,8.0,423.0,1930.0, ,0.0,0.0,0.0,29.21,29.94,9.3,19,9.4,6,7,2008,0,54040.0,4745.0,0.0,3363.0,63.41516366065464,1,1,1,1,24111.0
2,2008-07-06,88.0,63.0,76.0,58,65.0,0.0,11.0,423.0,1930.0, ,0.0,0.0,0.0,29.28,29.92,8.3,19,8.9,6,7,2008,0,48250.0,4940.0,0.0,3654.0,63.6096256684492,1,1,1,1,24534.0
1,2008-07-07,87.0,71.0,79.0,67,71.0,0.0,14.0,423.0,1930.0,TSRA RA,0.0,0.0,0.03,29.16,29.87,10.9,22,11.9,7,7,2008,83,30880.0,5609.0,2.61,4757.0,69.31235353197188,0,1,0,1,28341.0
2,2008-07-07,87.0,74.0,81.0,68,71.0,0.0,16.0,423.0,1930.0, ,0.0,0.0,0.11,29.21,29.86,10.8,21,11.4,7,7,2008,0,25090.0,5751.0,9.57,5032.0,69.45445411922304,0,1,0,1,28764.0
1,2008-07-08,85.0,70.0,78.0,67,71.0,0.0,13.0,424.0,1929.0, ,0.0,0.0,0.03,29.1,29.81,7.8,26,9.1,8,7,2008,0,28935.0,5538.0,2.55,4690.0,69.3089567259309,0,1,0,1,28408.0
2,2008-07-08,86.0,46.0,69.0,68,71.0,0.0,4.0,424.0,1929.0,TS RA,0.0,0.0,0.28,29.16,29.8,7.4,24,8.3,8,7,2008,53,77160.0,4899.0,24.080000000000002,3128.0,69.4751677852349,1,1,0,1,28832.0
1,2008-07-09,85.0,67.0,76.0,55,63.0,0.0,11.0,425.0,1929.0, ,0.0,0.0,0.01,29.26,29.95,9.5,31,10.3,9,7,2008,0,34722.0,4788.0,0.85,3685.0,61.548580968280476,0,1,1,1,23375.0
2,2008-07-09,85.0,67.0,76.0,55,64.0,0.0,11.0,425.0,1929.0, ,0.0,0.0,0.0,29.31,29.94,8.1,32,9.1,9,7,2008,0,34722.0,4864.0,0.0,3685.0,62.65330661322645,0,1,1,1,23375.0
1,2008-07-10,82.0,64.0,73.0,63,66.0,0.0,8.0,425.0,1929.0,TSRA RA BR,0.0,0.0,0.72,29.26,29.99,8.5,23,9.2,10,7,2008,84,34722.0,4818.0,59.04,4032.0,64.39346448816272,0,1,0,1,26775.0
2,2008-07-10,84.0,64.0,74.0,62,67.0,0.0,9.0,425.0,1929.0,TSRA RA,0.0,0.0,0.43,29.33,29.97,8.1,23,8.6,10,7,2008,83,38580.0,4958.0,36.12,3968.0,65.56923590256923,0,1,0,1,26350.0
1,2008-07-11,88.0,64.0,76.0,65,69.0,0.0,11.0,426.0,1928.0,TSRA RA BR,0.0,0.0,0.34,29.23,29.97,5.2,20,8.4,11,7,2008,84,46272.0,5244.0,29.92,4160.0,67.29629629629629,1,1,0,1,27690.0
2,2008-07-11,89.0,64.0,77.0,65,69.0,0.0,12.0,426.0,1928.0,TS TSRA RA,0.0,0.0,0.03,29.3,29.95,3.7,19,7.5,11,7,2008,62,48200.0,5313.0,2.67,4160.0,67.50250417362271,1,1,0,1,27690.0
1,2008-07-12,81.0,65.0,73.0,63,66.0,0.0,8.0,427.0,1928.0,TS TSRA RA BR,0.0,0.0,0.73,29.19,29.89,7.7,26,10.3,12,7,2008,63,30848.0,4818.0,59.129999999999995,4095.0,64.4543325526932,0,1,0,1,26901.0
2,2008-07-12,83.0,66.0,75.0,64,67.0,0.0,10.0,427.0,1928.0,TSRA RA BR,0.0,0.0,0.65,29.25,29.87,8.4,26,11.0,12,7,2008,84,32776.0,5025.0,53.95,4224.0,65.60930699698694,0,1,0,1,27328.0
1,2008-07-13,79.0,62.0,71.0,54,61.0,0.0,6.0,428.0,1927.0, ,0.0,0.0,0.0,29.12,29.84,12.1,27,12.4,13,7,2008,0,32759.0,4331.0,0.0,3348.0,59.52815013404825,0,1,1,1,23112.0
