Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_lb
1,86.0,60.0,73.0,55,63.0,0.0,8.0,457.0,457.0,0.0,0.0,0.0,29.38,30.1,1.5,14,3.8,0
2,86.0,63.0,75.0,55,63.0,0.0,10.0,457.0,457.0,0.0,0.0,0.0,29.44,30.09,2.0,16,4.0,0
1,88.0,63.0,76.0,59,66.0,0.0,11.0,458.0,458.0,0.0,0.0,0.0,29.38,30.1,5.4,21,5.7,0
2,88.0,67.0,78.0,59,66.0,0.0,13.0,458.0,458.0,0.0,0.0,0.0,29.44,30.08,6.3,21,6.5,0
1,89.0,67.0,78.0,61,67.0,0.0,13.0,459.0,459.0,0.0,0.0,0.0,29.32,30.04,8.7,19,8.9,0
2,89.0,70.0,80.0,61,68.0,0.0,15.0,459.0,459.0,0.0,0.0,0.0,29.38,30.02,8.3,19,8.7,0
1,88.0,70.0,79.0,67,70.0,0.0,14.0,500.0,500.0,0.0,0.0,0.63,29.27,29.99,9.5,20,10.2,72
2,90.0,71.0,81.0,68,71.0,0.0,16.0,500.0,500.0,0.0,0.0,0.27,29.34,29.97,9.3,21,10.1,83
1,83.0,70.0,77.0,68,70.0,0.0,12.0,501.0,501.0,0.0,0.0,0.33,29.28,30.0,4.6,22,5.8,84
2,83.0,71.0,77.0,68,71.0,0.0,12.0,501.0,501.0,0.0,0.0,0.59,29.34,29.98,5.1,22,7.5,25
1,83.0,65.0,74.0,59,65.0,0.0,9.0,502.0,502.0,0.0,0.0,0.0,29.28,29.99,7.5,27,8.1,0
2,84.0,66.0,75.0,61,66.0,0.0,10.0,502.0,502.0,0.0,0.0,0.0,29.33,29.97,8.0,27,8.3,0
1,83.0,59.0,71.0,60,65.0,0.0,6.0,503.0,503.0,0.0,0.0,0.35,29.08,29.83,5.7,16,8.7,23
2,81.0,64.0,73.0,62,66.0,0.0,8.0,503.0,503.0,0.0,0.0,0.61,29.15,29.82,5.9,16,8.2,73
1,78.0,64.0,71.0,61,65.0,0.0,6.0,504.0,504.0,0.0,0.0,0.07,28.93,29.66,12.1,23,12.5,23
2,79.0,64.0,72.0,61,65.0,0.0,7.0,504.0,504.0,0.0,0.0,0.12,29.0,29.65,12.2,23,12.7,25
1,73.0,59.0,66.0,58,61.0,0.0,1.0,505.0,505.0,0.0,0.0,0.16,29.07,29.75,7.7,27,10.7,23
2,74.0,59.0,67.0,58,61.0,0.0,2.0,505.0,505.0,0.0,0.0,0.05,29.13,29.75,10.1,27,13.2,23
1,68.0,57.0,63.0,52,56.0,2.0,0.0,506.0,506.0,0.0,0.0,0.0,29.31,30.0,7.8,1,9.4,0
2,69.0,58.0,64.0,52,57.0,1.0,0.0,506.0,506.0,0.0,0.0,0.0,29.36,29.99,9.4,36,10.4,0
1,74.0,56.0,65.0,53,58.0,0.0,0.0,508.0,508.0,0.0,0.0,0.0,29.38,30.09,2.7,2,6.4,0
2,73.0,58.0,66.0,55,59.0,0.0,1.0,508.0,508.0,0.0,0.0,0.0,29.44,30.08,3.5,5,7.6,0
1,79.0,54.0,67.0,56,61.0,0.0,2.0,509.0,509.0,0.0,0.0,0.0,29.41,30.13,3.8,21,5.1,0
2,79.0,57.0,68.0,57,62.0,0.0,3.0,509.0,509.0,0.0,0.0,0.0,29.47,30.12,5.0,21,5.7,0
1,83.0,59.0,71.0,61,65.0,0.0,6.0,510.0,510.0,0.0,0.0,0.0,29.33,30.05,9.1,21,9.2,0
2,82.0,61.0,72.0,61,65.0,0.0,7.0,510.0,510.0,0.0,0.0,0.0,29.39,30.04,8.3,21,8.6,0
1,73.0,62.0,68.0,62,64.0,0.0,3.0,511.0,511.0,0.0,0.0,0.93,29.36,30.08,5.2,2,7.8,25
2,72.0,64.0,68.0,64,65.0,0.0,3.0,511.0,511.0,0.0,0.0,0.54,29.42,30.07,3.9,2,7.3,25
1,67.0,61.0,64.0,60,61.0,1.0,0.0,512.0,512.0,0.0,0.0,0.95,29.36,30.08,9.1,7,9.7,25
2,67.0,62.0,65.0,61,63.0,0.0,0.0,512.0,512.0,0.0,0.0,1.19,29.41,30.07,10.7,8,11.0,25
1,68.0,60.0,64.0,61,62.0,1.0,0.0,513.0,513.0,0.0,0.0,0.22,29.18,29.93,3.4,2,5.7,25
2,71.0,61.0,66.0,61,63.0,0.0,1.0,513.0,513.0,0.0,0.0,0.28,29.24,29.92,2.6,2,5.4,25
1,69.0,56.0,63.0,51,56.0,2.0,0.0,514.0,514.0,0.0,0.0,0.02,29.18,29.89,11.4,31,11.8,35
2,69.0,56.0,63.0,52,57.0,2.0,0.0,514.0,514.0,0.0,0.0,0.01,29.24,29.88,10.4,31,11.1,7
1,66.0,51.0,59.0,47,52.0,6.0,0.0,515.0,515.0,0.0,0.0,0.0,29.44,30.14,8.2,1,9.3,0
2,66.0,51.0,59.0,47,53.0,6.0,0.0,515.0,515.0,0.0,0.0,0.01,29.5,30.13,9.4,1,10.5,0
1,68.0,49.0,59.0,44,52.0,6.0,0.0,516.0,516.0,0.0,0.0,0.0,29.55,30.27,4.8,3,6.0,0
2,67.0,49.0,58.0,44,52.0,7.0,0.0,516.0,516.0,0.0,0.0,0.0,29.6,30.26,5.3,4,6.8,0
1,72.0,47.0,60.0,47,53.0,5.0,0.0,517.0,517.0,0.0,0.0,0.0,29.57,30.31,3.3,4,3.4,0
2,71.0,50.0,61.0,49,55.0,4.0,0.0,517.0,517.0,0.0,0.0,0.0,29.63,30.3,3.2,6,3.5,0
1,73.0,50.0,62.0,50,56.0,3.0,0.0,518.0,518.0,0.0,0.0,0.0,29.51,30.25,4.1,6,5.1,0
2,72.0,53.0,63.0,51,56.0,2.0,0.0,518.0,518.0,0.0,0.0,0.0,29.56,30.23,3.2,8,3.9,0
1,75.0,56.0,66.0,54,59.0,0.0,1.0,519.0,519.0,0.0,0.0,0.0,29.42,30.16,4.7,5,6.0,0
2,75.0,57.0,66.0,55,60.0,0.0,1.0,519.0,519.0,0.0,0.0,0.0,29.48,30.14,5.2,6,5.9,2
1,75.0,54.0,65.0,54,59.0,0.0,0.0,520.0,520.0,0.0,0.0,0.0,29.44,30.15,3.6,4,4.1,2
2,75.0,58.0,67.0,55,60.0,0.0,2.0,520.0,520.0,0.0,0.0,0.0,29.49,30.14,3.8,4,4.4,3
1,78.0,54.0,66.0,57,61.0,0.0,1.0,521.0,521.0,0.0,0.0,0.0,29.49,30.21,4.3,4,5.3,3
2,78.0,57.0,68.0,57,62.0,0.0,3.0,521.0,521.0,0.0,0.0,0.0,29.54,30.19,5.2,6,5.8,3
1,77.0,61.0,69.0,59,63.0,0.0,4.0,522.0,522.0,0.0,0.0,0.03,29.47,30.19,4.2,5,5.3,27
2,77.0,66.0,72.0,59,64.0,0.0,7.0,522.0,522.0,0.0,0.0,0.01,29.52,30.17,6.3,8,6.6,0
1,77.0,59.0,68.0,59,62.0,0.0,3.0,523.0,523.0,0.0,0.0,0.0,29.39,29.97,5.8,3,4.0,2
2,77.0,63.0,70.0,59,63.0,0.0,5.0,523.0,523.0,0.0,0.0,0.0,29.44,30.09,6.3,4,6.9,3
1,78.0,60.0,69.0,60,63.0,0.0,4.0,524.0,524.0,0.0,0.0,0.0,29.36,30.07,6.6,3,7.3,0
2,78.0,62.0,70.0,62,65.0,0.0,5.0,524.0,524.0,0.0,0.0,0.0,29.41,30.05,6.9,4,8.0,3
1,78.0,65.0,72.0,63,65.0,0.0,7.0,525.0,525.0,0.0,0.0,0.0,29.42,30.14,6.1,6,6.9,3
2,77.0,68.0,73.0,63,66.0,0.0,8.0,525.0,525.0,0.0,0.0,0.0,29.47,30.12,6.8,7,7.2,3
1,81.0,64.0,73.0,62,65.0,0.0,8.0,526.0,526.0,0.0,0.0,0.0,29.48,30.2,6.0,6,6.8,3
2,80.0,65.0,73.0,62,66.0,0.0,8.0,526.0,526.0,0.0,0.0,0.0,29.54,30.17,6.6,7,7.3,3
1,80.0,61.0,71.0,59,63.0,0.0,6.0,527.0,527.0,0.0,0.0,0.0,29.44,30.17,5.1,7,5.6,2
2,78.0,64.0,71.0,59,64.0,0.0,6.0,527.0,527.0,0.0,0.0,0.0,29.49,30.15,6.4,8,6.7,0
1,79.0,58.0,69.0,60,63.0,0.0,4.0,528.0,528.0,0.0,0.0,0.0,29.41,30.14,3.7,3,4.8,13
2,78.0,61.0,70.0,61,64.0,0.0,5.0,528.0,528.0,0.0,0.0,0.0,29.47,30.12,3.2,6,4.5,15
1,80.0,58.0,69.0,54,60.0,0.0,4.0,529.0,529.0,0.0,0.0,0.0,29.39,30.12,1.5,7,3.0,17
2,79.0,57.0,68.0,55,61.0,0.0,3.0,529.0,529.0,0.0,0.0,0.01,29.45,30.11,2.5,7,4.2,13
1,84.0,58.0,71.0,55,61.0,0.0,6.0,530.0,530.0,0.0,0.0,0.0,29.34,30.07,0.1,33,2.1,0
2,84.0,59.0,72.0,56,62.0,0.0,7.0,530.0,530.0,0.0,0.0,0.0,29.4,30.05,1.1,13,2.7,0
1,82.0,64.0,73.0,59,63.0,0.0,8.0,531.0,531.0,0.0,0.0,0.0,29.36,30.07,6.2,2,7.8,0
2,83.0,63.0,73.0,58,64.0,0.0,8.0,531.0,531.0,0.0,0.0,0.0,29.41,30.05,5.8,2,6.7,0
1,71.0,59.0,65.0,54,59.0,0.0,0.0,532.0,532.0,0.0,0.0,0.0,29.49,30.2,11.0,5,11.4,0
2,72.0,62.0,67.0,54,60.0,0.0,2.0,532.0,532.0,0.0,0.0,0.0,29.54,30.18,12.5,6,13.4,0
1,72.0,50.0,61.0,52,56.0,4.0,0.0,533.0,533.0,0.0,0.0,0.0,29.45,30.18,3.4,5,4.2,0
2,71.0,54.0,63.0,51,57.0,2.0,0.0,533.0,533.0,0.0,0.0,0.0,29.51,30.17,4.5,8,5.4,0
1,79.0,50.0,65.0,55,59.0,0.0,0.0,535.0,535.0,0.0,0.0,0.0,29.46,30.18,5.1,2,6.4,2
2,79.0,52.0,66.0,55,59.0,0.0,1.0,535.0,535.0,0.0,0.0,0.0,29.52,30.17,5.3,3,6.7,0
1,76.0,55.0,66.0,55,59.0,0.0,1.0,536.0,536.0,0.0,0.0,0.0,29.48,30.21,3.2,10,5.9,0
2,75.0,58.0,67.0,55,60.0,0.0,2.0,536.0,536.0,0.0,0.0,0.0,29.54,30.2,4.4,10,5.8,0
1,73.0,54.0,64.0,56,60.0,1.0,0.0,537.0,537.0,0.0,0.0,0.75,29.28,30.04,6.4,7,7.9,35
2,71.0,54.0,63.0,56,60.0,2.0,0.0,537.0,537.0,0.0,0.0,0.44,29.34,30.02,5.9,8,7.3,35
1,67.0,60.0,64.0,59,61.0,1.0,0.0,538.0,538.0,0.0,0.0,0.01,29.26,29.98,3.5,23,4.6,9
2,69.0,63.0,66.0,60,62.0,0.0,1.0,538.0,538.0,0.0,0.0,0.01,29.31,29.97,3.6,23,5.5,9
1,77.0,59.0,68.0,65,67.0,0.0,3.0,539.0,539.0,0.0,0.0,0.0,29.28,29.98,5.2,17,7.7,3
2,76.0,63.0,70.0,65,67.0,0.0,5.0,539.0,539.0,0.0,0.0,0.04,29.34,29.97,5.2,18,7.3,25
1,76.0,62.0,69.0,62,64.0,0.0,4.0,540.0,540.0,0.0,0.0,0.0,29.42,30.12,0.6,32,4.0,2
2,76.0,62.0,69.0,63,64.0,0.0,4.0,540.0,540.0,0.0,0.0,0.0,29.47,30.11,0.8,31,4.7,2
1,73.0,64.0,69.0,63,65.0,0.0,4.0,541.0,541.0,0.0,0.0,0.0,29.44,30.16,4.3,6,4.7,2
2,71.0,64.0,68.0,62,64.0,0.0,3.0,541.0,541.0,0.0,0.0,0.0,29.49,30.15,4.1,7,4.4,2
1,70.0,60.0,65.0,57,60.0,0.0,0.0,542.0,542.0,0.0,0.0,0.16,29.39,30.12,5.4,11,7.3,35
2,70.0,60.0,65.0,57,60.0,0.0,0.0,542.0,542.0,0.0,0.0,0.02,29.44,30.11,5.4,11,6.3,35
1,69.0,55.0,62.0,56,59.0,3.0,0.0,543.0,543.0,0.0,0.0,0.0,29.15,29.91,4.0,27,4.6,2
2,66.0,56.0,61.0,56,59.0,4.0,0.0,543.0,543.0,0.0,0.0,0.01,29.21,29.9,3.9,26,4.6,2
1,74.0,50.0,62.0,53,57.0,3.0,0.0,544.0,544.0,0.0,0.0,0.08,28.84,29.59,8.2,22,10.2,90
2,74.0,53.0,64.0,53,58.0,1.0,0.0,544.0,544.0,0.0,0.0,0.48,28.91,29.59,7.6,23,10.2,80
1,62.0,49.0,56.0,42,49.0,9.0,0.0,545.0,545.0,0.0,0.0,0.01,28.91,29.61,20.3,29,20.7,23
2,63.0,50.0,57.0,42,49.0,8.0,0.0,545.0,545.0,0.0,0.0,0.01,28.98,29.61,19.8,28,20.2,23
1,60.0,48.0,54.0,42,48.0,11.0,0.0,546.0,546.0,0.0,0.0,0.0,29.28,29.96,9.0,33,10.3,0
2,58.0,48.0,53.0,42,48.0,12.0,0.0,546.0,546.0,0.0,0.0,0.01,29.34,29.96,8.4,33,10.2,7
1,62.0,47.0,55.0,40,47.0,10.0,0.0,547.0,547.0,0.0,0.0,0.0,29.39,30.11,5.7,3,6.8,0
2,61.0,49.0,55.0,42,48.0,10.0,0.0,547.0,547.0,0.0,0.0,0.0,29.44,30.1,4.8,3,7.0,0
1,59.0,41.0,50.0,46,49.0,15.0,0.0,548.0,548.0,0.0,0.0,0.89,29.13,29.9,9.1,13,9.5,25
2,59.0,44.0,52.0,46,49.0,13.0,0.0,548.0,548.0,0.0,0.0,0.59,29.18,29.9,8.8,13,8.7,84
1,56.0,47.0,52.0,46,48.0,13.0,0.0,549.0,549.0,0.0,0.0,0.21,28.8,29.55,10.5,21,12.0,25
2,56.0,48.0,52.0,46,48.0,13.0,0.0,549.0,549.0,0.0,0.0,0.17,28.87,29.56,10.0,22,11.6,35
1,57.0,47.0,52.0,47,49.0,13.0,0.0,550.0,550.0,0.0,0.0,0.11,29.02,29.7,6.9,26,7.4,35
2,58.0,47.0,53.0,47,49.0,12.0,0.0,550.0,550.0,0.0,0.0,0.03,29.08,29.71,9.4,26,9.8,25
1,60.0,45.0,53.0,43,47.0,12.0,0.0,552.0,552.0,0.0,0.0,0.01,29.28,29.98,9.0,28,9.2,0
2,61.0,45.0,53.0,42,47.0,12.0,0.0,552.0,552.0,0.0,0.0,0.0,29.34,29.99,8.9,27,9.3,0
1,62.0,43.0,53.0,42,47.0,12.0,0.0,553.0,553.0,0.0,0.0,0.0,29.29,30.03,1.8,8,5.4,0
2,61.0,42.0,52.0,42,47.0,13.0,0.0,553.0,553.0,0.0,0.0,0.0,29.35,30.04,2.9,9,4.5,0
1,61.0,49.0,55.0,47,51.0,10.0,0.0,554.0,554.0,0.0,0.0,0.03,28.9,29.65,8.8,24,14.9,35
2,62.0,49.0,56.0,46,50.0,9.0,0.0,554.0,554.0,0.0,0.0,0.05,28.97,29.66,9.5,24,15.1,25
1,60.0,45.0,53.0,39,46.0,12.0,0.0,555.0,555.0,0.0,0.0,0.0,29.24,29.95,9.2,26,10.8,0
2,60.0,45.0,53.0,39,46.0,12.0,0.0,555.0,555.0,0.0,0.0,0.0,29.31,29.96,8.5,26,10.1,0
1,53.0,45.0,49.0,46,48.0,16.0,0.0,556.0,556.0,0.0,0.0,0.12,29.18,29.92,3.3,21,4.8,35
2,54.0,47.0,51.0,46,49.0,14.0,0.0,556.0,556.0,0.0,0.0,0.14,29.25,29.93,4.8,20,5.6,35
1,52.0,39.0,46.0,43,45.0,19.0,0.0,557.0,557.0,0.0,0.0,0.46,29.21,29.93,9.4,34,10.0,25
2,52.0,40.0,46.0,44,46.0,19.0,0.0,557.0,557.0,0.0,0.0,0.43,29.26,29.92,9.3,35,10.2,35
1,48.0,31.0,40.0,30,35.0,25.0,0.0,558.0,558.0,0.0,0.0,0.0,29.49,30.21,7.4,28,7.7,0
2,48.0,33.0,41.0,30,36.0,24.0,0.0,558.0,558.0,0.0,0.0,0.0,29.55,30.21,7.8,29,8.2,0
1,44.0,29.0,37.0,22,32.0,28.0,0.0,559.0,559.0,0.0,0.0,0.0,29.6,30.35,1.5,33,5.0,0
2,45.0,29.0,37.0,23,33.0,28.0,0.0,559.0,559.0,0.0,0.0,0.0,29.67,30.36,1.1,1,4.8,0
1,48.0,41.0,45.0,36,41.0,20.0,0.0,600.0,600.0,0.0,0.0,0.02,29.44,30.18,0.6,19,3.8,35
2,49.0,42.0,46.0,34,40.0,19.0,0.0,600.0,600.0,0.0,0.0,0.01,29.5,30.2,0.6,24,3.5,36
1,47.0,34.0,41.0,32,38.0,24.0,0.0,602.0,602.0,0.0,0.0,0.0,29.6,30.35,8.5,1,10.0,0
2,48.0,36.0,42.0,32,39.0,23.0,0.0,602.0,602.0,0.0,0.0,0.0,29.66,30.35,8.5,2,11.3,2
1,48.0,42.0,45.0,36,41.0,20.0,0.0,603.0,603.0,0.0,0.0,0.03,29.4,30.17,11.0,9,11.5,35
2,48.0,42.0,45.0,36,41.0,20.0,0.0,603.0,603.0,0.0,0.0,0.03,29.47,30.17,10.7,10,11.2,35
1,44.0,41.0,43.0,38,40.0,22.0,0.0,604.0,604.0,0.0,0.0,0.29,29.26,30.0,8.2,6,9.1,35
2,44.0,41.0,43.0,38,40.0,22.0,0.0,604.0,604.0,0.0,0.0,0.33,29.31,30.0,9.4,7,10.0,35
1,45.0,39.0,42.0,36,39.0,23.0,0.0,605.0,605.0,0.0,0.0,0.04,29.41,30.13,8.2,35,8.2,23
2,46.0,40.0,43.0,36,40.0,22.0,0.0,605.0,605.0,0.0,0.0,0.08,29.46,30.13,7.1,35,8.1,34
1,52.0,36.0,44.0,33,39.0,21.0,0.0,606.0,606.0,0.0,0.0,0.01,29.57,30.3,8.0,34,8.2,7
2,52.0,39.0,46.0,34,40.0,19.0,0.0,606.0,606.0,0.0,0.0,0.01,29.64,30.3,6.9,35,7.7,23
1,53.0,31.0,42.0,33,39.0,23.0,0.0,607.0,607.0,0.0,0.0,0.0,29.49,30.25,6.1,21,6.9,0
2,53.0,33.0,43.0,33,40.0,22.0,0.0,607.0,607.0,0.0,0.0,0.0,29.55,30.26,5.8,21,6.2,0
1,65.0,44.0,55.0,41,47.0,10.0,0.0,608.0,608.0,0.0,0.0,0.0,29.25,30.0,11.4,21,11.5,0
2,66.0,43.0,55.0,40,47.0,10.0,0.0,608.0,608.0,0.0,0.0,0.0,29.32,30.01,10.7,21,10.8,0
1,62.0,48.0,55.0,48,52.0,10.0,0.0,610.0,610.0,0.0,0.0,0.03,29.31,30.03,4.0,19,5.3,23
2,64.0,51.0,58.0,47,52.0,7.0,0.0,610.0,610.0,0.0,0.0,0.05,29.38,30.03,6.4,19,7.4,23
1,69.0,55.0,62.0,52,56.0,3.0,0.0,611.0,611.0,0.0,0.0,0.01,29.25,29.99,11.4,21,11.5,23
2,70.0,55.0,63.0,50,55.0,2.0,0.0,611.0,611.0,0.0,0.0,0.01,29.32,29.99,11.1,21,11.2,0
1,58.0,48.0,53.0,48,50.0,12.0,0.0,612.0,612.0,0.0,0.0,1.03,29.18,29.94,8.4,5,13.0,25
2,58.0,49.0,54.0,49,51.0,11.0,0.0,612.0,612.0,0.0,0.0,0.84,29.23,29.93,8.7,6,13.2,25
1,61.0,42.0,52.0,49,50.0,13.0,0.0,613.0,613.0,0.0,0.0,0.89,28.73,29.48,6.2,18,16.2,35
2,62.0,44.0,53.0,50,51.0,12.0,0.0,613.0,613.0,0.0,0.0,1.29,28.8,29.48,6.6,19,15.4,35
1,50.0,38.0,44.0,37,40.0,21.0,0.0,614.0,614.0,0.0,0.0,0.04,29.03,29.73,8.3,26,8.9,35
2,49.0,39.0,44.0,37,41.0,21.0,0.0,614.0,614.0,0.0,0.0,0.05,29.1,29.74,9.6,26,10.3,41
1,62.0,44.0,53.0,45,49.0,12.0,0.0,616.0,616.0,0.0,0.0,0.27,29.26,29.96,5.5,19,6.9,25
2,63.0,44.0,54.0,43,48.0,11.0,0.0,616.0,616.0,0.0,0.0,0.24,29.32,29.97,6.3,19,7.3,25
1,55.0,49.0,52.0,48,49.0,13.0,0.0,617.0,617.0,0.0,0.0,0.11,29.28,30.02,4.9,21,7.5,25
2,55.0,50.0,53.0,47,49.0,12.0,0.0,617.0,617.0,0.0,0.0,0.13,29.35,30.02,5.2,21,6.8,35
1,51.0,45.0,48.0,45,47.0,17.0,0.0,618.0,618.0,0.0,0.0,0.06,29.19,29.94,4.4,5,6.5,25
2,52.0,48.0,50.0,46,48.0,15.0,0.0,618.0,618.0,0.0,0.0,0.16,29.24,29.94,5.5,5,7.0,35
1,57.0,50.0,54.0,49,51.0,11.0,0.0,619.0,619.0,0.0,0.0,0.0,29.28,29.99,3.1,14,4.3,3
2,58.0,50.0,54.0,49,51.0,11.0,0.0,619.0,619.0,0.0,0.0,0.0,29.34,29.99,1.8,13,3.0,3
1,60.0,47.0,54.0,50,52.0,11.0,0.0,620.0,620.0,0.0,0.0,0.6,29.21,29.98,12.5,14,12.7,27
2,60.0,48.0,54.0,50,52.0,11.0,0.0,620.0,620.0,0.0,0.0,1.05,29.28,29.99,11.1,14,11.4,27
1,67.0,46.0,57.0,53,56.0,8.0,0.0,622.0,622.0,0.0,0.0,0.81,28.79,29.55,15.6,20,17.4,35
2,68.0,47.0,58.0,54,56.0,7.0,0.0,622.0,622.0,0.0,0.0,1.15,28.87,29.56,15.7,21,17.9,25
1,46.0,35.0,41.0,31,38.0,24.0,0.0,623.0,623.0,0.0,0.0,0.01,29.18,29.86,11.1,26,11.5,0
2,47.0,37.0,42.0,31,38.0,23.0,0.0,623.0,623.0,0.0,0.0,0.01,29.25,29.87,13.4,26,13.8,0
1,70.0,58.0,64.0,53,58.0,1.0,0.0,448.0,448.0,0.0,0.0,0.11,28.89,29.6,9.1,21,9.4,25
2,71.0,61.0,66.0,54,59.0,0.0,1.0,448.0,448.0,0.0,0.0,0.01,28.95,29.59,7.4,22,8.1,23
1,69.0,53.0,61.0,52,56.0,4.0,0.0,447.0,447.0,0.0,0.0,0.93,28.9,29.61,4.4,25,6.1,25
2,68.0,54.0,61.0,52,56.0,4.0,0.0,447.0,447.0,0.0,0.0,0.31,28.97,29.6,2.8,26,6.9,25
1,72.0,50.0,61.0,45,53.0,4.0,0.0,446.0,446.0,0.0,0.0,0.0,29.07,29.77,8.8,25,9.4,0
2,72.0,52.0,62.0,45,53.0,3.0,0.0,446.0,446.0,0.0,0.0,0.0,29.13,29.77,8.9,25,9.5,0
1,79.0,50.0,65.0,44,54.0,0.0,0.0,444.0,444.0,0.0,0.0,0.0,29.05,29.77,13.9,21,14.2,0
2,80.0,53.0,67.0,43,54.0,0.0,2.0,444.0,444.0,0.0,0.0,0.0,29.13,29.78,12.1,21,12.6,0
1,72.0,56.0,64.0,37,51.0,1.0,0.0,443.0,443.0,0.0,0.0,0.01,29.08,29.77,10.2,27,12.8,0
2,73.0,57.0,65.0,37,51.0,0.0,0.0,443.0,443.0,0.0,0.0,0.01,29.15,29.77,9.7,27,12.1,0
1,63.0,46.0,55.0,39,46.0,10.0,0.0,442.0,442.0,0.0,0.0,0.01,29.27,29.99,5.7,3,9.1,72
2,60.0,48.0,54.0,39,46.0,11.0,0.0,442.0,442.0,0.0,0.0,0.05,29.33,29.99,5.9,6,10.1,0
1,59.0,45.0,52.0,46,48.0,13.0,0.0,441.0,441.0,0.0,0.0,0.72,28.98,29.73,2.6,34,13.2,84
2,59.0,46.0,53.0,46,49.0,12.0,0.0,441.0,441.0,0.0,0.0,0.74,29.04,29.73,3.7,31,13.8,84
1,50.0,42.0,46.0,35,41.0,19.0,0.0,439.0,439.0,0.0,0.0,0.02,29.36,30.05,14.5,30,15.2,23
2,50.0,42.0,46.0,35,41.0,19.0,0.0,439.0,439.0,0.0,0.0,0.08,29.42,30.06,13.6,29,14.4,23
1,58.0,38.0,48.0,29,40.0,17.0,0.0,438.0,438.0,0.0,0.0,0.0,29.59,30.31,2.5,35,6.4,0
2,56.0,37.0,47.0,29,40.0,18.0,0.0,438.0,438.0,0.0,0.0,0.0,29.66,30.32,1.8,6,5.9,0
1,58.0,41.0,50.0,31,42.0,15.0,0.0,437.0,437.0,0.0,0.0,0.01,29.47,30.24,13.5,11,14.2,23
2,58.0,43.0,51.0,29,42.0,14.0,0.0,437.0,437.0,0.0,0.0,0.01,29.54,30.25,12.5,12,13.0,23
1,52.0,44.0,48.0,46,47.0,17.0,0.0,436.0,436.0,0.0,0.0,0.97,29.16,29.9,5.6,9,9.9,35
2,59.0,44.0,52.0,46,48.0,13.0,0.0,436.0,436.0,0.0,0.0,0.72,29.21,29.89,3.0,12,10.4,25
1,51.0,44.0,48.0,45,46.0,17.0,0.0,435.0,435.0,0.0,0.0,0.12,29.36,30.1,8.9,6,10.4,90
2,53.0,46.0,50.0,45,47.0,15.0,0.0,435.0,435.0,0.0,0.0,0.14,29.41,30.09,8.3,6,10.0,89
1,73.0,48.0,61.0,53,55.0,4.0,0.0,434.0,434.0,0.0,0.0,1.49,29.23,29.93,4.8,25,12.3,84
2,78.0,49.0,64.0,54,57.0,1.0,0.0,434.0,434.0,0.0,0.0,0.97,29.28,29.93,5.9,25,13.4,84
1,66.0,47.0,57.0,44,50.0,8.0,0.0,433.0,433.0,0.0,0.0,0.0,29.46,30.17,10.9,26,11.2,0
2,67.0,49.0,58.0,43,51.0,7.0,0.0,433.0,433.0,0.0,0.0,0.0,29.52,30.17,11.9,26,12.3,0
1,61.0,43.0,52.0,42,48.0,13.0,0.0,432.0,432.0,0.0,0.0,0.0,29.53,30.26,4.1,4,5.8,0
2,63.0,47.0,55.0,41,48.0,10.0,0.0,432.0,432.0,0.0,0.0,0.0,29.59,30.25,4.0,5,6.4,0
1,66.0,41.0,54.0,43,49.0,11.0,0.0,431.0,431.0,0.0,0.0,0.0,29.44,30.18,9.7,5,10.1,0
2,66.0,46.0,56.0,43,50.0,9.0,0.0,431.0,431.0,0.0,0.0,0.0,29.48,30.17,11.1,5,11.5,0
1,58.0,50.0,54.0,42,48.0,11.0,0.0,430.0,430.0,0.0,0.0,0.01,29.29,30.04,9.6,3,9.8,23
2,60.0,52.0,56.0,43,49.0,9.0,0.0,430.0,430.0,0.0,0.0,0.11,29.35,30.03,7.9,3,8.8,34
1,65.0,46.0,56.0,40,48.0,9.0,0.0,429.0,429.0,0.0,0.0,0.0,29.26,29.99,9.1,3,9.8,0
2,62.0,49.0,56.0,41,48.0,9.0,0.0,429.0,429.0,0.0,0.0,0.0,29.31,29.98,9.6,2,10.1,0
1,74.0,44.0,59.0,39,51.0,6.0,0.0,428.0,428.0,0.0,0.0,0.0,29.31,30.02,5.7,4,6.4,0
2,73.0,46.0,60.0,39,50.0,5.0,0.0,428.0,428.0,0.0,0.0,0.0,29.36,30.02,6.4,4,7.3,0
1,74.0,47.0,61.0,49,55.0,4.0,0.0,427.0,427.0,0.0,0.0,0.05,29.29,30.02,6.8,13,7.8,23
2,72.0,51.0,62.0,49,55.0,3.0,0.0,427.0,427.0,0.0,0.0,0.09,29.35,30.02,6.3,12,7.4,23
1,73.0,56.0,65.0,58,60.0,0.0,0.0,426.0,426.0,0.0,0.0,0.21,29.15,29.88,4.6,10,6.3,36
2,72.0,56.0,64.0,58,60.0,1.0,0.0,426.0,426.0,0.0,0.0,0.4,29.21,29.87,5.0,12,6.2,35
1,74.0,58.0,66.0,59,61.0,0.0,1.0,425.0,425.0,0.0,0.0,0.0,29.23,29.94,3.4,12,5.4,14
2,72.0,58.0,65.0,59,61.0,0.0,0.0,425.0,425.0,0.0,0.0,0.01,29.29,29.94,2.7,9,6.1,16
